gene_name	transcript_name	transcript_id	gene_id	protein_id	gencode_basic
Camk2d	Camk2d-203	ENSMUST00000106399.8	ENSMUSG00000053819.17	ENSMUSP00000102007.3	True
Camk2d	Camk2d-202	ENSMUST00000066466.13	ENSMUSG00000053819.17	ENSMUSP00000063359.8	True
Camk2d	Camk2d-216	ENSMUST00000163226.8	ENSMUSG00000053819.17	ENSMUSP00000133019.2	True
Camk2d	Camk2d-226	ENSMUST00000199300.5	ENSMUSG00000053819.17	ENSMUSP00000143504.2	True
Camk2d	Camk2d-204	ENSMUST00000106400.9	ENSMUSG00000053819.17	ENSMUSP00000102008.3	True
Camk2d	Camk2d-228	ENSMUST00000200171.5	ENSMUSG00000053819.17	ENSMUSP00000143677.2	True
Camk2d	Camk2d-221	ENSMUST00000171289.8	ENSMUSG00000053819.17	ENSMUSP00000129999.2	True
Camk2d	Camk2d-205	ENSMUST00000106401.8	ENSMUSG00000053819.17	ENSMUSP00000102009.3	True
Ank2	Ank2-201	ENSMUST00000044443.15	ENSMUSG00000032826.20	ENSMUSP00000043765.8	True
Ank2	Ank2-208	ENSMUST00000182078.9	ENSMUSG00000032826.20	ENSMUSP00000138753.4	True
Ank2	Ank2-207	ENSMUST00000182064.9	ENSMUSG00000032826.20	ENSMUSP00000138620.4	True
Ank2	Ank2-203	ENSMUST00000182008.8	ENSMUSG00000032826.20	ENSMUSP00000138730.2	True
Ank2	Ank2-214	ENSMUST00000182547.8	ENSMUSG00000032826.20	ENSMUSP00000138602.2	True
Ank2	Ank2-221	ENSMUST00000182994.8	ENSMUSG00000032826.20	ENSMUSP00000138089.2	True
Ank2	Ank2-217	ENSMUST00000182610.8	ENSMUSG00000032826.20	ENSMUSP00000138231.2	True
Ank2	Ank2-226	ENSMUST00000189368.2	ENSMUSG00000032826.20	ENSMUSP00000140700.2	True
Larp7	Larp7-201	ENSMUST00000029588.10	ENSMUSG00000027968.12	ENSMUSP00000029588.6	True
Zgrf1	Zgrf1-201	ENSMUST00000043108.9	ENSMUSG00000051278.13	ENSMUSP00000044432.5	True
Zgrf1	Zgrf1-203	ENSMUST00000196141.5	ENSMUSG00000051278.13	ENSMUSP00000143761.2	True
Zgrf1	Zgrf1-202	ENSMUST00000195955.2	ENSMUSG00000051278.13	ENSMUSP00000142886.2	True
Neurog2	Neurog2-201	ENSMUST00000029587.9	ENSMUSG00000027967.9	ENSMUSP00000029587.8	True
Alpk1	Alpk1-206	ENSMUST00000198955.5	ENSMUSG00000028028.12	ENSMUSP00000143223.2	True
Alpk1	Alpk1-201	ENSMUST00000029662.12	ENSMUSG00000028028.12	ENSMUSP00000029662.6	True
Tifa	Tifa-201	ENSMUST00000054483.14	ENSMUSG00000046688.15	ENSMUSP00000054036.8	True
Tifa	Tifa-202	ENSMUST00000163775.6	ENSMUSG00000046688.15	ENSMUSP00000132309.2	True
Tifa	Tifa-203	ENSMUST00000164447.3	ENSMUSG00000046688.15	ENSMUSP00000126692.2	True
Tifa	Tifa-205	ENSMUST00000171621.3	ENSMUSG00000046688.15	ENSMUSP00000127700.2	True
Ap1ar	Ap1ar-210	ENSMUST00000200409.5	ENSMUSG00000074238.7	ENSMUSP00000143466.2	True
Ap1ar	Ap1ar-201	ENSMUST00000051737.8	ENSMUSG00000074238.7	ENSMUSP00000059669.7	True
Fam241a	Fam241a-202	ENSMUST00000199273.2	ENSMUSG00000050549.9	ENSMUSP00000142535.2	True
Fam241a	Fam241a-201	ENSMUST00000057198.9	ENSMUSG00000050549.9	ENSMUSP00000062387.9	True
Pitx2	Pitx2-207	ENSMUST00000174661.9	ENSMUSG00000028023.17	ENSMUSP00000133756.2	True
Pitx2	Pitx2-201	ENSMUST00000029657.16	ENSMUSG00000028023.17	ENSMUSP00000029657.10	True
Pitx2	Pitx2-203	ENSMUST00000106382.11	ENSMUSG00000028023.17	ENSMUSP00000101990.5	True
Pitx2	Pitx2-204	ENSMUST00000172645.8	ENSMUSG00000028023.17	ENSMUSP00000134692.2	True
Pitx2	Pitx2-202	ENSMUST00000042587.12	ENSMUSG00000028023.17	ENSMUSP00000047359.10	True
Pitx2	Pitx2-206	ENSMUST00000174623.3	ENSMUSG00000028023.17	ENSMUSP00000139328.2	True
Enpep	Enpep-201	ENSMUST00000029658.14	ENSMUSG00000028024.15	ENSMUSP00000029658.8	True
Elovl6	Elovl6-205	ENSMUST00000199910.5	ENSMUSG00000041220.11	ENSMUSP00000142832.2	True
Elovl6	Elovl6-202	ENSMUST00000197070.5	ENSMUSG00000041220.11	ENSMUSP00000143131.2	True
Elovl6	Elovl6-201	ENSMUST00000071402.7	ENSMUSG00000041220.11	ENSMUSP00000071351.3	True
Egf	Egf-201	ENSMUST00000029653.7	ENSMUSG00000028017.8	ENSMUSP00000029653.3	True
Egf	Egf-202	ENSMUST00000197079.5	ENSMUSG00000028017.8	ENSMUSP00000143075.2	True
Egf	Egf-209	ENSMUST00000199615.5	ENSMUSG00000028017.8	ENSMUSP00000142497.2	True
Lrit3	Lrit3-202	ENSMUST00000185462.7	ENSMUSG00000093865.8	ENSMUSP00000140184.2	True
Lrit3	Lrit3-201	ENSMUST00000179187.2	ENSMUSG00000093865.8	ENSMUSP00000136912.2	True
Rrh	Rrh-202	ENSMUST00000171313.8	ENSMUSG00000028012.16	ENSMUSP00000132360.2	True
Rrh	Rrh-208	ENSMUST00000200079.5	ENSMUSG00000028012.16	ENSMUSP00000143054.2	True
Rrh	Rrh-201	ENSMUST00000029648.11	ENSMUSG00000028012.16	ENSMUSP00000029648.8	True
Rrh	Rrh-205	ENSMUST00000196902.5	ENSMUSG00000028012.16	ENSMUSP00000143093.2	True
Gar1	Gar1-201	ENSMUST00000029643.15	ENSMUSG00000028010.17	ENSMUSP00000029643.9	True
Cfi	Cfi-201	ENSMUST00000077918.7	ENSMUSG00000058952.13	ENSMUSP00000077074.6	True
Pla2g12a	Pla2g12a-201	ENSMUST00000029629.15	ENSMUSG00000027999.16	ENSMUSP00000029629.9	True
Pla2g12a	Pla2g12a-202	ENSMUST00000061165.9	ENSMUSG00000027999.16	ENSMUSP00000053651.7	True
Casp6	Casp6-201	ENSMUST00000029626.9	ENSMUSG00000027997.10	ENSMUSP00000029626.9	True
Mcub	Mcub-201	ENSMUST00000029624.15	ENSMUSG00000027994.15	ENSMUSP00000029624.10	True
Mcub	Mcub-204	ENSMUST00000153506.8	ENSMUSG00000027994.15	ENSMUSP00000118170.3	True
Sec24b	Sec24b-201	ENSMUST00000001079.15	ENSMUSG00000001052.16	ENSMUSP00000001079.9	True
Col25a1	Col25a1-201	ENSMUST00000080335.11	ENSMUSG00000058897.19	ENSMUSP00000079210.5	True
Col25a1	Col25a1-202	ENSMUST00000106353.2	ENSMUSG00000058897.19	ENSMUSP00000101960.2	True
Col25a1	Col25a1-207	ENSMUST00000238846.2	ENSMUSG00000058897.19	ENSMUSP00000158974.2	True
Etnppl	Etnppl-203	ENSMUST00000166187.8	ENSMUSG00000019232.15	ENSMUSP00000131294.2	True
Etnppl	Etnppl-201	ENSMUST00000072271.13	ENSMUSG00000019232.15	ENSMUSP00000072121.7	True
Etnppl	Etnppl-202	ENSMUST00000163620.8	ENSMUSG00000019232.15	ENSMUSP00000129120.2	True
Ostc	Ostc-201	ENSMUST00000043937.9	ENSMUSG00000041084.9	ENSMUSP00000046480.8	True
Rpl34	Rpl34-201	ENSMUST00000062601.14	ENSMUSG00000062006.13	ENSMUSP00000086614.5	True
Rpl34	Rpl34-202	ENSMUST00000079085.11	ENSMUSG00000062006.13	ENSMUSP00000078092.7	True
Rpl34	Rpl34-203	ENSMUST00000133802.6	ENSMUSG00000062006.13	ENSMUSP00000142951.2	True
Lef1	Lef1-201	ENSMUST00000029611.14	ENSMUSG00000027985.15	ENSMUSP00000029611.8	True
Lef1	Lef1-204	ENSMUST00000106341.9	ENSMUSG00000027985.15	ENSMUSP00000101948.3	True
Lef1	Lef1-202	ENSMUST00000066849.13	ENSMUSG00000027985.15	ENSMUSP00000067808.7	True
Lef1	Lef1-203	ENSMUST00000098611.4	ENSMUSG00000027985.15	ENSMUSP00000096211.4	True
Hadh	Hadh-201	ENSMUST00000029610.9	ENSMUSG00000027984.9	ENSMUSP00000029610.9	True
Cyp2u1	Cyp2u1-201	ENSMUST00000106337.7	ENSMUSG00000027983.14	ENSMUSP00000101944.3	True
Cyp2u1	Cyp2u1-203	ENSMUST00000200236.2	ENSMUSG00000027983.14	ENSMUSP00000142519.2	True
Sgms2	Sgms2-201	ENSMUST00000090246.5	ENSMUSG00000050931.8	ENSMUSP00000087713.5	True
Papss1	Papss1-201	ENSMUST00000029666.14	ENSMUSG00000028032.14	ENSMUSP00000029666.10	True
Papss1	Papss1-205	ENSMUST00000199878.5	ENSMUSG00000028032.14	ENSMUSP00000142533.2	True
Papss1	Papss1-206	ENSMUST00000200527.5	ENSMUSG00000028032.14	ENSMUSP00000142616.2	True
Dkk2	Dkk2-201	ENSMUST00000029665.7	ENSMUSG00000028031.7	ENSMUSP00000029665.6	True
Gimd1	Gimd1-204	ENSMUST00000212804.2	ENSMUSG00000091721.5	ENSMUSP00000148832.2	True
Gimd1	Gimd1-205	ENSMUST00000212852.2	ENSMUSG00000091721.5	ENSMUSP00000148596.2	True
Gimd1	Gimd1-203	ENSMUST00000212594.2	ENSMUSG00000091721.5	ENSMUSP00000148464.2	True
Gimd1	Gimd1-201	ENSMUST00000163241.4	ENSMUSG00000091721.5	ENSMUSP00000126832.2	True
Gimd1	Gimd1-202	ENSMUST00000196701.2	ENSMUSG00000091721.5	ENSMUSP00000142630.2	True
Aimp1	Aimp1-206	ENSMUST00000198513.6	ENSMUSG00000028029.12	ENSMUSP00000142513.3	True
Aimp1	Aimp1-201	ENSMUST00000029663.11	ENSMUSG00000028029.12	ENSMUSP00000029663.7	True
Tbck	Tbck-202	ENSMUST00000169172.5	ENSMUSG00000028030.13	ENSMUSP00000129205.2	True
Npnt	Npnt-202	ENSMUST00000042744.16	ENSMUSG00000040998.19	ENSMUSP00000040684.10	True
Npnt	Npnt-206	ENSMUST00000117811.8	ENSMUSG00000040998.19	ENSMUSP00000113752.2	True
Npnt	Npnt-201	ENSMUST00000042729.16	ENSMUSG00000040998.19	ENSMUSP00000040071.10	True
Npnt	Npnt-205	ENSMUST00000117456.8	ENSMUSG00000040998.19	ENSMUSP00000112816.2	True
Npnt	Npnt-204	ENSMUST00000117164.8	ENSMUSG00000040998.19	ENSMUSP00000113419.2	True
Npnt	Npnt-203	ENSMUST00000093971.5	ENSMUSG00000040998.19	ENSMUSP00000091505.5	True
Gstcd	Gstcd-201	ENSMUST00000029651.11	ENSMUSG00000028018.16	ENSMUSP00000029651.5	True
Gstcd	Gstcd-202	ENSMUST00000080583.6	ENSMUSG00000028018.16	ENSMUSP00000079421.6	True
Ints12	Ints12-201	ENSMUST00000029650.9	ENSMUSG00000028016.10	ENSMUSP00000029650.9	True
Arhgef38	Arhgef38-201	ENSMUST00000147041.10	ENSMUSG00000040969.16	ENSMUSP00000114238.4	True
Arhgef38	Arhgef38-202	ENSMUST00000161022.9	ENSMUSG00000040969.16	ENSMUSP00000124280.3	True
Arhgef38	Arhgef38-203	ENSMUST00000161932.2	ENSMUSG00000040969.16	ENSMUSP00000124776.2	True
Ppa2	Ppa2-201	ENSMUST00000029644.16	ENSMUSG00000028013.17	ENSMUSP00000029644.10	True
Ppa2	Ppa2-203	ENSMUST00000122334.8	ENSMUSG00000028013.17	ENSMUSP00000113369.2	True
Tet2	Tet2-201	ENSMUST00000098603.8	ENSMUSG00000040943.13	ENSMUSP00000096203.4	True
Tet2	Tet2-204	ENSMUST00000196398.5	ENSMUSG00000040943.13	ENSMUSP00000143029.2	True
Cxxc4	Cxxc4-202	ENSMUST00000181904.3	ENSMUSG00000044365.17	ENSMUSP00000138000.2	True
Tacr3	Tacr3-201	ENSMUST00000029822.6	ENSMUSG00000028172.6	ENSMUSP00000029822.5	True
Cenpe	Cenpe-201	ENSMUST00000062893.12	ENSMUSG00000045328.12	ENSMUSP00000057938.8	True
Bdh2	Bdh2-202	ENSMUST00000120397.8	ENSMUSG00000028167.16	ENSMUSP00000112683.3	True
Bdh2	Bdh2-201	ENSMUST00000029817.11	ENSMUSG00000028167.16	ENSMUSP00000029817.8	True
Slc9b2	Slc9b2-201	ENSMUST00000051849.10	ENSMUSG00000037994.15	ENSMUSP00000060640.8	True
Slc9b1	Slc9b1-201	ENSMUST00000078568.12	ENSMUSG00000050150.17	ENSMUSP00000077644.6	True
Cisd2	Cisd2-201	ENSMUST00000029815.8	ENSMUSG00000028165.10	ENSMUSP00000029815.8	True
Cisd2	Cisd2-202	ENSMUST00000120988.2	ENSMUSG00000028165.10	ENSMUSP00000113842.2	True
Ube2d3	Ube2d3-201	ENSMUST00000106291.10	ENSMUSG00000078578.10	ENSMUSP00000101898.4	True
Ube2d3	Ube2d3-216	ENSMUST00000199613.5	ENSMUSG00000078578.10	ENSMUSP00000143301.2	True
Ube2d3	Ube2d3-202	ENSMUST00000166033.6	ENSMUSG00000078578.10	ENSMUSP00000130096.2	True
Ube2d3	Ube2d3-212	ENSMUST00000197859.5	ENSMUSG00000078578.10	ENSMUSP00000143608.2	True
Ube2d3	Ube2d3-210	ENSMUST00000197539.5	ENSMUSG00000078578.10	ENSMUSP00000143065.2	True
Ube2d3	Ube2d3-208	ENSMUST00000197134.3	ENSMUSG00000078578.10	ENSMUSP00000143606.2	True
Manba	Manba-201	ENSMUST00000029814.10	ENSMUSG00000028164.16	ENSMUSP00000029814.10	True
Nfkb1	Nfkb1-201	ENSMUST00000029812.14	ENSMUSG00000028163.18	ENSMUSP00000029812.8	True
Nfkb1	Nfkb1-206	ENSMUST00000164430.7	ENSMUSG00000028163.18	ENSMUSP00000128345.3	True
Slc39a8	Slc39a8-202	ENSMUST00000081978.10	ENSMUSG00000053897.16	ENSMUSP00000080640.4	True
Slc39a8	Slc39a8-206	ENSMUST00000180196.8	ENSMUSG00000053897.16	ENSMUSP00000136634.2	True
Slc39a8	Slc39a8-205	ENSMUST00000167390.8	ENSMUSG00000053897.16	ENSMUSP00000128245.2	True
Slc39a8	Slc39a8-201	ENSMUST00000029810.6	ENSMUSG00000053897.16	ENSMUSP00000029810.6	True
Bank1	Bank1-203	ENSMUST00000196159.5	ENSMUSG00000037922.14	ENSMUSP00000142366.2	True
Bank1	Bank1-201	ENSMUST00000041577.13	ENSMUSG00000037922.14	ENSMUSP00000035484.9	True
Bank1	Bank1-205	ENSMUST00000198206.2	ENSMUSG00000037922.14	ENSMUSP00000142996.2	True
Ppp3ca	Ppp3ca-202	ENSMUST00000070198.14	ENSMUSG00000028161.18	ENSMUSP00000071040.8	True
Ppp3ca	Ppp3ca-201	ENSMUST00000056758.9	ENSMUSG00000028161.18	ENSMUSP00000053101.9	True
Emcn	Emcn-202	ENSMUST00000122064.8	ENSMUSG00000054690.18	ENSMUSP00000112603.2	True
Emcn	Emcn-201	ENSMUST00000119475.6	ENSMUSG00000054690.18	ENSMUSP00000114102.2	True
Ddit4l	Ddit4l-201	ENSMUST00000053855.8	ENSMUSG00000046818.8	ENSMUSP00000058896.8	True
H2az1	H2az1-201	ENSMUST00000041045.14	ENSMUSG00000037894.14	ENSMUSP00000036907.8	True
H2az1	H2az1-207	ENSMUST00000174561.8	ENSMUSG00000037894.14	ENSMUSP00000134059.2	True
H2az1	H2az1-206	ENSMUST00000173790.8	ENSMUSG00000037894.14	ENSMUSP00000133339.2	True
Dnajb14	Dnajb14-201	ENSMUST00000090178.10	ENSMUSG00000074212.8	ENSMUSP00000087641.6	True
Lamtor3	Lamtor3-203	ENSMUST00000197064.5	ENSMUSG00000091512.6	ENSMUSP00000142512.2	True
Lamtor3	Lamtor3-201	ENSMUST00000168345.6	ENSMUSG00000091512.6	ENSMUSP00000130811.2	True
Dapp1	Dapp1-201	ENSMUST00000029806.13	ENSMUSG00000028159.15	ENSMUSP00000029806.7	True
Dapp1	Dapp1-203	ENSMUST00000136613.4	ENSMUSG00000028159.15	ENSMUSP00000119634.2	True
1110002E22Rik	1110002E22Rik-201	ENSMUST00000163080.3	ENSMUSG00000090066.3	ENSMUSP00000123851.2	True
Mttp	Mttp-201	ENSMUST00000029805.13	ENSMUSG00000028158.15	ENSMUSP00000029805.9	True
Mttp	Mttp-202	ENSMUST00000098580.6	ENSMUSG00000028158.15	ENSMUSP00000096179.3	True
Trmt10a	Trmt10a-201	ENSMUST00000040321.13	ENSMUSG00000004127.13	ENSMUSP00000042082.8	True
Trmt10a	Trmt10a-206	ENSMUST00000162864.8	ENSMUSG00000004127.13	ENSMUSP00000125749.3	True
4930579F01Rik	4930579F01Rik-201	ENSMUST00000012186.9	ENSMUSG00000012042.10	ENSMUSP00000012186.5	True
4930579F01Rik	4930579F01Rik-203	ENSMUST00000199804.3	ENSMUSG00000012042.10	ENSMUSP00000158968.2	True
4930579F01Rik	4930579F01Rik-202	ENSMUST00000199293.2	ENSMUSG00000012042.10	ENSMUSP00000142940.2	True
Adh7	Adh7-201	ENSMUST00000090171.7	ENSMUSG00000055301.9	ENSMUSP00000087633.6	True
Adh1	Adh1-201	ENSMUST00000004232.10	ENSMUSG00000074207.11	ENSMUSP00000004232.10	True
Adh6a	Adh6a-201	ENSMUST00000013455.13	ENSMUSG00000053054.14	ENSMUSP00000013455.7	True
Adh6a	Adh6a-202	ENSMUST00000106247.2	ENSMUSG00000053054.14	ENSMUSP00000101854.2	True
Adh6b	Adh6b-202	ENSMUST00000199673.6	ENSMUSG00000074206.8	ENSMUSP00000148703.2	True
Adh4	Adh4-201	ENSMUST00000013458.9	ENSMUSG00000037797.15	ENSMUSP00000013458.9	True
Adh5	Adh5-201	ENSMUST00000005964.7	ENSMUSG00000028138.9	ENSMUSP00000005964.3	True
Metap1	Metap1-201	ENSMUST00000029804.13	ENSMUSG00000005813.13	ENSMUSP00000029804.9	True
Metap1	Metap1-203	ENSMUST00000197531.2	ENSMUSG00000005813.13	ENSMUSP00000143048.2	True
Eif4e	Eif4e-201	ENSMUST00000029803.12	ENSMUSG00000028156.13	ENSMUSP00000029803.8	True
Eif4e	Eif4e-202	ENSMUST00000196990.5	ENSMUSG00000028156.13	ENSMUSP00000143104.2	True
Eif4e	Eif4e-206	ENSMUST00000200239.5	ENSMUSG00000028156.13	ENSMUSP00000143481.2	True
Eif4e	Eif4e-205	ENSMUST00000200100.2	ENSMUSG00000028156.13	ENSMUSP00000143772.2	True
Tspan5	Tspan5-201	ENSMUST00000029800.9	ENSMUSG00000028152.11	ENSMUSP00000029800.3	True
Tspan5	Tspan5-202	ENSMUST00000119993.8	ENSMUSG00000028152.11	ENSMUSP00000113230.2	True
Tspan5	Tspan5-203	ENSMUST00000121826.3	ENSMUSG00000028152.11	ENSMUSP00000113359.2	True
Rap1gds1	Rap1gds1-202	ENSMUST00000098574.9	ENSMUSG00000028149.13	ENSMUSP00000096173.3	True
Rap1gds1	Rap1gds1-205	ENSMUST00000196280.5	ENSMUSG00000028149.13	ENSMUSP00000143181.2	True
Rap1gds1	Rap1gds1-201	ENSMUST00000029796.11	ENSMUSG00000028149.13	ENSMUSP00000029796.7	True
Rap1gds1	Rap1gds1-209	ENSMUST00000200396.2	ENSMUSG00000028149.13	ENSMUSP00000143517.2	True
Stpg2	Stpg2-202	ENSMUST00000106239.8	ENSMUSG00000047940.14	ENSMUSP00000101846.2	True
Stpg2	Stpg2-201	ENSMUST00000062306.7	ENSMUSG00000047940.14	ENSMUSP00000051539.7	True
Pdha2	Pdha2-201	ENSMUST00000057860.3	ENSMUSG00000047674.3	ENSMUSP00000060774.3	True
Unc5c	Unc5c-202	ENSMUST00000106236.9	ENSMUSG00000059921.16	ENSMUSP00000101843.3	True
Unc5c	Unc5c-201	ENSMUST00000075282.10	ENSMUSG00000059921.16	ENSMUSP00000074758.4	True
Unc5c	Unc5c-204	ENSMUST00000130636.8	ENSMUSG00000059921.16	ENSMUSP00000117487.2	True
Bmpr1b	Bmpr1b-201	ENSMUST00000029948.15	ENSMUSG00000052430.16	ENSMUSP00000029948.8	True
Bmpr1b	Bmpr1b-204	ENSMUST00000106232.8	ENSMUSG00000052430.16	ENSMUSP00000101839.2	True
Bmpr1b	Bmpr1b-202	ENSMUST00000098568.8	ENSMUSG00000052430.16	ENSMUSP00000096167.2	True
Bmpr1b	Bmpr1b-203	ENSMUST00000106230.2	ENSMUSG00000052430.16	ENSMUSP00000101837.2	True
Pdlim5	Pdlim5-201	ENSMUST00000029941.16	ENSMUSG00000028273.17	ENSMUSP00000029941.10	True
Pdlim5	Pdlim5-205	ENSMUST00000195975.5	ENSMUSG00000028273.17	ENSMUSP00000142737.2	True
Pdlim5	Pdlim5-211	ENSMUST00000200043.5	ENSMUSG00000028273.17	ENSMUSP00000143343.2	True
Pdlim5	Pdlim5-207	ENSMUST00000196220.5	ENSMUSG00000028273.17	ENSMUSP00000142460.2	True
Pdlim5	Pdlim5-210	ENSMUST00000198381.5	ENSMUSG00000028273.17	ENSMUSP00000142899.2	True
Pdlim5	Pdlim5-204	ENSMUST00000170361.9	ENSMUSG00000028273.17	ENSMUSP00000128752.3	True
Pdlim5	Pdlim5-202	ENSMUST00000090134.12	ENSMUSG00000028273.17	ENSMUSP00000087595.6	True
Pdlim5	Pdlim5-203	ENSMUST00000168967.9	ENSMUSG00000028273.17	ENSMUSP00000132647.4	True
Pdlim5	Pdlim5-208	ENSMUST00000196908.5	ENSMUSG00000028273.17	ENSMUSP00000143098.2	True
Gbp5	Gbp5-201	ENSMUST00000090127.7	ENSMUSG00000105504.5	ENSMUSP00000087587.3	True
Gbp7	Gbp7-202	ENSMUST00000171263.8	ENSMUSG00000040253.16	ENSMUSP00000132970.2	True
Gbp7	Gbp7-201	ENSMUST00000045097.11	ENSMUSG00000040253.16	ENSMUSP00000049104.10	True
Gbp3	Gbp3-203	ENSMUST00000106222.9	ENSMUSG00000028268.15	ENSMUSP00000101829.3	True
Gbp3	Gbp3-201	ENSMUST00000029935.14	ENSMUSG00000028268.15	ENSMUSP00000029935.8	True
Gbp3	Gbp3-202	ENSMUST00000106221.8	ENSMUSG00000028268.15	ENSMUSP00000101828.2	True
Gbp2b	Gbp2b-201	ENSMUST00000029936.5	ENSMUSG00000040264.11	ENSMUSP00000029936.5	True
Gbp2	Gbp2-201	ENSMUST00000165774.8	ENSMUSG00000028270.13	ENSMUSP00000132435.2	True
Kyat3	Kyat3-202	ENSMUST00000106218.8	ENSMUSG00000040213.14	ENSMUSP00000101825.2	True
Kyat3	Kyat3-201	ENSMUST00000044392.11	ENSMUSG00000040213.14	ENSMUSP00000041675.5	True
Gtf2b	Gtf2b-201	ENSMUST00000029938.10	ENSMUSG00000028271.10	ENSMUSP00000029938.9	True
Pkn2	Pkn2-201	ENSMUST00000043812.15	ENSMUSG00000004591.17	ENSMUSP00000039566.9	True
Pkn2	Pkn2-210	ENSMUST00000174422.8	ENSMUSG00000004591.17	ENSMUSP00000134559.2	True
Pkn2	Pkn2-206	ENSMUST00000173830.8	ENSMUSG00000004591.17	ENSMUSP00000133691.2	True
Lmo4	Lmo4-203	ENSMUST00000121796.8	ENSMUSG00000028266.18	ENSMUSP00000113513.2	True
Lmo4	Lmo4-201	ENSMUST00000120539.8	ENSMUSG00000028266.18	ENSMUSP00000113840.2	True
Lmo4	Lmo4-202	ENSMUST00000121112.6	ENSMUSG00000028266.18	ENSMUSP00000113865.2	True
Lmo4	Lmo4-207	ENSMUST00000196264.5	ENSMUSG00000028266.18	ENSMUSP00000143035.2	True
Hs2st1	Hs2st1-201	ENSMUST00000043325.9	ENSMUSG00000040151.10	ENSMUSP00000043066.8	True
Selenof	Selenof-201	ENSMUST00000082437.11	ENSMUSG00000037072.17	ENSMUSP00000046910.7	True
Selenof	Selenof-202	ENSMUST00000106211.3	ENSMUSG00000037072.17	ENSMUSP00000101817.3	True
Sh3glb1	Sh3glb1-204	ENSMUST00000199531.5	ENSMUSG00000037062.14	ENSMUSP00000143433.2	True
Sh3glb1	Sh3glb1-202	ENSMUST00000198254.5	ENSMUSG00000037062.14	ENSMUSP00000143312.2	True
Sh3glb1	Sh3glb1-201	ENSMUST00000163279.6	ENSMUSG00000037062.14	ENSMUSP00000129800.2	True
Sh3glb1	Sh3glb1-205	ENSMUST00000199854.5	ENSMUSG00000037062.14	ENSMUSP00000142716.2	True
Clca3a1	Clca3a1-202	ENSMUST00000059091.6	ENSMUSG00000056025.13	ENSMUSP00000054526.6	True
Clca3a2	Clca3a2-201	ENSMUST00000029929.12	ENSMUSG00000028262.14	ENSMUSP00000029929.8	True
Clca3b	Clca3b-201	ENSMUST00000159989.2	ENSMUSG00000037033.10	ENSMUSP00000124581.2	True
Clca4b	Clca4b-201	ENSMUST00000098549.4	ENSMUSG00000074195.4	ENSMUSP00000096149.4	True
Clca4a	Clca4a-201	ENSMUST00000029923.10	ENSMUSG00000068547.8	ENSMUSP00000029923.8	True
Clca4a	Clca4a-202	ENSMUST00000238960.2	ENSMUSG00000068547.8	ENSMUSP00000159165.2	True
Clca1	Clca1-201	ENSMUST00000029919.7	ENSMUSG00000028255.7	ENSMUSP00000029919.6	True
Clca2	Clca2-201	ENSMUST00000040465.11	ENSMUSG00000036960.11	ENSMUSP00000036029.7	True
Clca2	Clca2-203	ENSMUST00000198993.2	ENSMUSG00000036960.11	ENSMUSP00000143161.2	True
Odf2l	Odf2l-202	ENSMUST00000098538.9	ENSMUSG00000028256.17	ENSMUSP00000096140.3	True
Odf2l	Odf2l-204	ENSMUST00000106192.9	ENSMUSG00000028256.17	ENSMUSP00000101798.3	True
Odf2l	Odf2l-203	ENSMUST00000098539.7	ENSMUSG00000028256.17	ENSMUSP00000096141.3	True
Odf2l	Odf2l-201	ENSMUST00000029920.15	ENSMUSG00000028256.17	ENSMUSP00000029920.9	True
Col24a1	Col24a1-201	ENSMUST00000029848.5	ENSMUSG00000028197.5	ENSMUSP00000029848.5	True
Znhit6	Znhit6-206	ENSMUST00000199033.5	ENSMUSG00000074182.9	ENSMUSP00000143306.2	True
Znhit6	Znhit6-201	ENSMUST00000098534.9	ENSMUSG00000074182.9	ENSMUSP00000096136.5	True
Ccn1	Ccn1-201	ENSMUST00000029846.5	ENSMUSG00000028195.5	ENSMUSP00000029846.4	True
Ddah1	Ddah1-201	ENSMUST00000029845.15	ENSMUSG00000028194.16	ENSMUSP00000029845.9	True
Ddah1	Ddah1-202	ENSMUST00000120310.2	ENSMUSG00000028194.16	ENSMUSP00000112747.2	True
Bcl10	Bcl10-201	ENSMUST00000029842.9	ENSMUSG00000028191.12	ENSMUSP00000029842.8	True
2410004B18Rik	2410004B18Rik-201	ENSMUST00000039571.14	ENSMUSG00000036873.14	ENSMUSP00000045376.8	True
Syde2	Syde2-201	ENSMUST00000039517.11	ENSMUSG00000036863.13	ENSMUSP00000041897.7	True
Syde2	Syde2-204	ENSMUST00000212479.2	ENSMUSG00000036863.13	ENSMUSP00000148542.2	True
Syde2	Syde2-203	ENSMUST00000200546.2	ENSMUSG00000036863.13	ENSMUSP00000142954.2	True
Dnai3	Dnai3-201	ENSMUST00000160285.2	ENSMUSG00000043020.14	ENSMUSP00000124475.2	True
Mcoln3	Mcoln3-201	ENSMUST00000039450.5	ENSMUSG00000036853.6	ENSMUSP00000038801.5	True
Mcoln2	Mcoln2-201	ENSMUST00000011152.14	ENSMUSG00000011008.14	ENSMUSP00000011152.8	True
Mcoln2	Mcoln2-202	ENSMUST00000098524.5	ENSMUSG00000011008.14	ENSMUSP00000096125.5	True
Lpar3	Lpar3-201	ENSMUST00000039164.4	ENSMUSG00000036832.6	ENSMUSP00000037712.3	True
Ssx2ip	Ssx2ip-203	ENSMUST00000106151.8	ENSMUSG00000036825.13	ENSMUSP00000101757.2	True
